"","DayMonth","delta_cnrmcclm","delta_cnrmrca","delta_ecearthcclm","delta_ecearthhirham","delta_ecearthracmo","delta_ecearthrca","delta_hadgemrca","delta_ipslrca","delta_mpicclm","delta_mpirca","Baseline"
"18","01-18",10.4693793103448,10.2297586206897,9.49489655172414,10.0596206896552,9.7768275862069,9.79113793103448,12.5808620689655,12.0137931034483,7.97168965517241,8.15086206896552,11.0961379310345
"19","01-19",11.2003793103448,10.7403448275862,9.53841379310345,11.0714137931034,10.5523448275862,9.89165517241379,13.8465862068966,13.1186551724138,7.21441379310345,7.70079310344828,10.1708620689655
"20","01-20",11.8273448275862,11.1658275862069,9.51120689655172,12.0775517241379,11.2060344827586,9.86113793103448,15.2106551724138,14.273724137931,6.94358620689655,7.52948275862069,7.94051724137931
"21","01-21",13.4762068965517,12.875,11.3543793103448,13.3870344827586,12.5565862068966,11.6858965517241,17.0053103448276,16.0145172413793,8.11820689655172,8.73979310344828,7.8818275862069
"22","01-22",14.7203448275862,14.1995862068966,13.0215172413793,13.9028275862069,13.3493103448276,13.3565517241379,17.8583448275862,16.7532413793103,9.45441379310345,10.0384137931034,8.62637931034483
"23","01-23",13.4640344827586,13.0625862068966,11.9006896551724,13.5527931034483,12.6003103448276,12.2296896551724,17.3231379310345,16.1898965517241,8.56737931034483,8.94731034482759,8.19413793103448
"24","01-24",11.9918965517241,11.6761724137931,10.406724137931,12.9434137931034,11.5830689655172,10.758275862069,16.1930689655172,15.2339310344828,7.64286206896552,7.83493103448276,6.52379310344828
"25","01-25",9.867,9.62441379310345,8.44320689655172,10.6603103448276,9.63931034482759,8.73137931034483,12.9794827586207,12.4248275862069,6.5558275862069,6.72786206896552,5.43731034482759
"26","01-26",7.82644827586207,7.64765517241379,6.73331034482759,8.98468965517241,7.89203448275862,6.91834482758621,10.6928275862069,10.4104827586207,5.33096551724138,5.54141379310345,6.05589655172414
"27","01-27",7.16541379310345,7.13610344827586,6.29296551724138,8.09258620689655,7.2801724137931,6.50062068965517,9.65610344827586,9.40768965517241,4.97831034482759,5.22365517241379,6.78086206896552
"28","01-28",6.60365517241379,6.53924137931034,5.75931034482759,7.34193103448276,6.6931724137931,5.96441379310345,8.8071724137931,8.60724137931035,4.62210344827586,4.82731034482759,6.83365517241379
"29","01-29",6.37493103448276,6.2001724137931,5.22148275862069,7.6401724137931,6.75648275862069,5.39651724137931,9.48627586206896,9.168,4.07251724137931,4.24548275862069,6.58196551724138
"30","01-30",7.72893103448276,7.37379310344828,5.71244827586207,8.86879310344828,7.95372413793103,5.899,11.3101379310345,10.5888620689655,4.09037931034483,4.33303448275862,6.97724137931034
"31","01-31",9.04255172413793,8.62093103448276,7.05955172413793,9.67889655172414,8.91175862068966,7.26193103448276,12.2159310344828,11.4341724137931,5.02137931034483,5.29779310344828,6.6791724137931
"32","02-01",9.53748275862069,9.49158620689655,9.38344827586207,9.60648275862069,8.97227586206897,8.92586206896552,12.6715517241379,11.8193793103448,6.57286206896552,6.70151724137931,5.30275862068966
