"","fut","CNRM_CCLM","CNRM_RCA","EC.EARTH_CCLM","EC.EARTH_HIRHAM","EC.EARTH_RACMO","EC.EARTH_RCA","HADGEM_RCA","IPSL_RCA","MPI_CCLM","MPI_RCA"
"238",2071-08-26,0,0,36.1694444444444,1.4,6.6,0,0,0,0.3,0
"239",2071-08-27,0,0,0.2,0,36.0901431718062,4.66666666666667,0,0,16.6666666666667,16.8125
"240",2071-08-28,0,0,0.2,0,18.76875,14.1805194805195,0,0,0.7,0.2
"241",2071-08-29,0,0.166666666666606,0,0,8.7,0,0,0,2.4,0
"242",2071-08-30,0,0.2,0.2,74.9212779973649,0,3.05,0,0,56.2662451501652,12.9833333333333
"243",2071-08-31,11.3333333333333,2.75,0,0,0,0.2,0,3.1,0.166666666666606,0
"244",2071-09-01,0,0,0,0,0,0.1,0.1,30.3666666666667,0.6,0
"245",2071-09-02,10.5285714285714,0.0666666666666667,0,0,0,0,0,0.166666666666606,17.0166666666667,20.42
"246",2071-09-03,0,0,0,0,0.95,0,0,0,9.7,17.25
"247",2071-09-04,0,0.3,0,0,3.4,0,0.4,7.1,4.325,9.6125
"248",2071-09-05,0,0,0,2.2,31.8367066895369,0,0,1.2,0,17.7133333333333
"249",2071-09-06,0.0666666666666667,0,0,14.2,51.9586004116437,0,0,0,0,0
"250",2071-09-07,0,0,0,0,29.3152658662093,0,0,0,0,0
"251",2071-09-08,0,0,0,17.6,0.2,0,0,0,0,2.3
"252",2071-09-09,0,0.5,0,10.9,5.58,0,0,0.7,5,0.2
"253",2071-09-10,0,2.23333333333333,0,0,0.1,0.25,0,25.75,0.4,0.5
"254",2071-09-11,0,0,0,0,3.66000000000008,0.116666666666606,0,0.1,0,4.3
"255",2071-09-12,0,0,0,0,5.82,0,0,3.7,0,0
"256",2071-09-13,0,0,0,0,0.3,0,0,0,0,0
"257",2071-09-14,0,2.6,0,0,0,0,0,0,0,0.8
"258",2071-09-15,0,0,0,0,0,0,0,0,2.4,16.9875
"259",2071-09-16,0,0,0,0.2,0,0,0,12.9760000000001,0,0.1
"260",2071-09-17,0,0,0,49.9689888010539,0,0,0,0,0,0
"261",2071-09-18,0,0,0,13.9,0,0,0.9,0,0,0
"262",2071-09-19,0,0.8,0,44.7741436100131,0,0,4.8,0,0,0.55
"263",2071-09-20,0,0,0,9.31111111111111,0,0,0,0.1,3.875,0.2
"264",2071-09-21,0,0,0,0.6,0,0,1.7,0,0,4
